"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044255","cellular lipid metabolic process","62/515","439/7601",0.14123006833713,2.08444611539908,6.31005167525336,1.37665517087002e-08,3.3583502893374e-05,3.23151687477909e-05,"ABCA3/CREM/EFR3A/HDHD5/MFSD8/MTMR12/NUDT8/PDK2/PDSS1/TMEM38B/TRIB3/ABHD16A/ACAD9/ACOX3/AGPAT3/AGPAT4/CLN6/CTDNEP1/DAGLB/DDHD1/DDHD2/DGKE/EPHX1/ERLIN1/FADS1/FASN/FDPS/GPAT4/GPCPD1/IMPA2/INPP5K/KAT5/MGST2/MGST3/MLYCD/NUDT19/PCCA/PDK1/PECR/PEDS1/PHB2/PIGG/PIGU/PRKAG1/PTDSS1/PTEN/PTPMT1/RDH11/RDH14/RGN/SACM1L/SCD/SCD5/SESN2/SGPL1/SLC30A5/SPTLC1/SPTLC2/TM9SF2/TYSND1/UGCG/VAC14",62
"GO:0055085","transmembrane transport","64/515","501/7601",0.127744510978044,1.88540976299828,5.52769193992415,3.67268283633878e-07,0.000597300651949896,0.00057474264737091,"ABCA3/CRBN/GHITM/GNB2/MFSD8/ORAI1/SLC39A7/SLC46A3/TIMM23/TMEM38B/TRIB3/ZDHHC13/ABCB1/ANO10/ATP11C/ATP13A1/ATP1A1/ATP2A2/ATP5F1A/ATP5F1C/ATP7A/CACNB3/EXOC4/FYN/INPP5K/LRRC8E/MCU/MEF2A/MICU2/PHB2/PRKACA/PRKCE/SEC61A1/SESN2/SLC12A2/SLC16A1/SLC19A1/SLC23A2/SLC25A1/SLC25A14/SLC25A15/SLC25A19/SLC25A21/SLC2A1/SLC30A5/SLC30A7/SLC31A1/SLC35E1/SLC37A3/SLC37A4/SLC38A9/SLC6A15/SLC6A9/SLC7A5/SLC7A6/SLC7A8/SLC9A6/TAP1/TCAF1/TIMM50/TMBIM6/TMEM63B/USP9X/WWP2",64
"GO:1905039","carboxylic acid transmembrane transport","15/515","62/7601",0.241935483870968,3.57077983088005,5.47915635446271,1.12879760629998e-05,0.00917900586856265,0.0088323461826279,"ABCB1/LRRC8E/SLC16A1/SLC19A1/SLC23A2/SLC25A1/SLC25A15/SLC25A21/SLC2A1/SLC38A9/SLC6A15/SLC6A9/SLC7A5/SLC7A6/SLC7A8",15
"GO:0042908","xenobiotic transport","7/515","16/7601",0.4375,6.45716019417476,5.89058921686972,4.20257138461249e-05,0.0227826064283604,0.0219221852343529,"ABCA3/ABCB1/SLC19A1/SLC2A1/SLC31A1/SLC37A3/SLC7A5",7
"GO:0006488","dolichol-linked oligosaccharide biosynthetic process","7/515","17/7601",0.411764705882353,6.07732724157624,5.64963369550497,6.72963732016308e-05,0.0298490004409779,0.0287217056917965,"ALG1/ALG11/ALG2/ALG3/ALG5/ALG8/ALG9",7
"GO:0044283","small molecule biosynthetic process","38/515","304/7601",0.125,1.84490291262136,4.05304347837878,0.000157246952592671,0.0492156503796946,0.0473569434404026,"PDK2/PDSS1/TK2/TRIB3/UROS/ACSS3/COQ5/DAGLB/DHCR7/ERLIN1/FADS1/FASN/FDPS/G6PC3/GLS/GNE/IMPA2/MGST2/MGST3/MLYCD/MTHFD1/MTHFD1L/NSDHL/OGT/PECR/PRKACA/PRKAG1/PYCR1/RGN/SCD/SCD5/SESN2/SLC25A19/SLC37A4/SPTLC1/SPTLC2/SYK/THTPA",38
"GO:0150104","transport across blood-brain barrier","9/515","33/7601",0.272727272727273,4.0252427184466,4.6950094333466,0.000248784715946625,0.056916784218605,0.0547672317698791,"ABCB1/SLC12A2/SLC16A1/SLC19A1/SLC2A1/SLC6A9/SLC7A5/SLC7A8/TFRC",9
"GO:0003091","renal water homeostasis","5/515","10/7601",0.5,7.37961165048544,5.44195045385295,0.00026520591867742,0.056916784218605,0.0547672317698791,"PRKACG/AKAP11/INPP5K/PRKACA/PRKACB",5
"GO:0038202","TORC1 signaling","14/515","72/7601",0.194444444444444,2.86984897518878,4.29748101686025,0.000278156246777553,0.056916784218605,0.0547672317698791,"CASTOR2/MFSD8/RPS6KA4/USP32/OGT/PRKACA/PRKACB/RPS6KA5/RRAGA/SESN2/SLC38A9/SYK/TSC2/WDR59",14
"GO:0048878","chemical homeostasis","47/515","415/7601",0.113253012048193,1.67152649432682,3.79274313144989,0.000293429809357033,0.0572657615941187,0.0551030294624155,"ABCA3/BNIP3/GHITM/PDK2/PRKACG/SLC39A7/TMEM38B/WNT5A/AKAP11/ATP13A1/ATP1A1/ATP2A2/ATP7A/CDK16/CLN6/GLS/HPS6/INPP5K/KAT5/LDAH/LDLRAP1/MCU/MED13/MICU2/OGT/PRKACA/PRKACB/PRKCE/RGN/RRAGA/SESN2/SLC12A2/SLC16A1/SLC30A5/SLC30A7/SLC31A1/SLC37A4/SLC9A6/SOAT1/SOX4/STAT3/SYPL2/TFRC/THADA/TIAM1/TMBIM6/TMEM63B",47
"GO:2001294","malonyl-CoA catabolic process","3/515","3/7601",1,14.7592233009709,6.42561555860143,0.000309347737350204,0.0580502927127555,0.0558579315215348,"NUDT8/MLYCD/NUDT19",3
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","34/515","282/7601",0.120567375886525,1.77948082352131,3.59595255119936,0.00067577432572218,0.0999122101575308,0.096138867391417,"ANAPC16/ANAPC4/CLOCK/CRBN/KLHL11/TRIB3/AMBRA1/ASCC3/CDC16/DERL1/FBXL18/FBXO45/HECTD1/HECTD3/IVNS1ABP/KAT5/KBTBD2/KBTBD7/MAPK9/MARCHF6/NKD2/OGT/PSMD2/PSMD3/PSMD6/SKP2/TBL1X/TRIM2/UFL1/USP25/USP9X/WWP2/XPO1/ZYG11B",34
"GO:0140962","multicellular organismal-level chemical homeostasis","8/515","32/7601",0.25,3.68980582524272,4.11042286708976,0.00103542019125106,0.133304910133943,0.128270439196424,"ABCA3/PRKACG/AKAP11/INPP5K/PRKACA/PRKACB/TFRC/TMEM63B",8
"GO:0090208","positive regulation of triglyceride metabolic process","4/515","8/7601",0.5,7.37961165048544,4.86678737423629,0.00117048477684727,0.133304910133943,0.128270439196424,"CTDNEP1/DAGLB/KAT5/RGN",4
"GO:0010606","positive regulation of cytoplasmic mRNA processing body assembly","3/515","4/7601",0.75,11.0694174757282,5.4302911599607,0.00117485368636187,0.133304910133943,0.128270439196424,"PAN2/CNOT1/PAN3",3
